step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
235,0,0.432394,0.000000,0.707590,7.26e-05,0.2659,0.05,
236,0,0.442236,0.000000,0.629025,7.29e-05,0.2346,0.05,
237,0,0.440058,0.000000,0.664465,7.32e-05,0.2536,0.05,
238,0,0.437626,0.000000,0.649723,7.35e-05,0.2053,0.05,
239,0,0.433112,0.000000,0.624866,7.38e-05,0.2354,0.06,
240,0,0.438231,0.000000,0.637541,7.42e-05,0.2630,0.06,
241,0,0.447868,0.000000,0.626141,7.45e-05,0.2394,0.06,
242,0,0.438595,0.000000,0.686642,7.48e-05,0.2308,0.05,
243,0,0.434720,0.000000,0.629013,7.51e-05,0.1844,0.06,
244,0,0.438711,0.000000,0.639205,7.54e-05,0.1968,0.06,
245,0,0.440096,0.000000,0.624363,7.57e-05,0.1944,0.05,
246,0,0.440738,0.000000,0.678361,7.60e-05,0.2261,0.05,
247,0,0.440028,0.000000,0.641058,7.63e-05,0.2527,0.06,
248,0,0.437531,0.000000,0.621378,7.66e-05,0.1710,0.06,
249,0,0.430247,0.000000,0.679330,7.69e-05,0.2915,0.05,
250,0,0.445382,0.000000,0.648100,7.72e-05,0.3681,0.05,
251,0,0.427618,0.000000,0.654501,7.75e-05,0.2077,0.05,
252,0,0.441109,0.000000,0.676544,7.78e-05,0.1713,0.06,
253,0,0.432280,0.000000,0.667846,7.82e-05,0.4135,0.05,
254,0,0.443171,0.000000,0.633960,7.85e-05,0.2209,0.05,
255,0,0.436061,0.000000,0.618301,7.88e-05,0.1763,0.05,
256,0,0.436206,0.000000,0.647080,7.91e-05,0.4545,0.05,
257,0,0.439357,0.000000,0.679941,7.94e-05,0.3645,0.06,
258,0,0.430908,0.000000,0.650088,7.97e-05,0.3848,0.05,
259,0,0.439476,0.000000,0.663802,8.00e-05,0.4431,0.05,
260,0,0.436296,0.000000,0.644086,8.03e-05,0.2666,0.05,
261,0,0.433203,0.000000,0.637622,8.06e-05,0.2097,0.05,
262,0,0.429194,0.000000,0.653665,8.09e-05,0.2119,0.05,
263,0,0.440361,0.000000,0.676540,8.12e-05,0.1902,0.05,
264,0,0.438331,0.000000,0.681719,8.15e-05,0.1974,0.05,
265,0,0.434291,0.000000,0.703453,8.18e-05,0.2119,0.06,
266,0,0.431070,0.000000,0.708513,8.22e-05,0.2346,0.05,
267,0,0.429486,0.000000,0.665696,8.25e-05,0.1552,0.05,
268,0,0.437083,0.000000,0.661259,8.28e-05,0.2041,0.06,
269,0,0.445938,0.000000,0.732006,8.31e-05,0.3125,0.06,
270,0,0.441762,0.000000,0.743633,8.34e-05,0.2422,0.06,
271,0,0.441895,0.000000,0.741267,8.37e-05,0.2725,0.06,
