step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
188,0,0.424453,0.000000,0.643252,7.80e-05,0.6923,0.01,
189,0,0.428392,0.000000,0.645653,7.77e-05,0.3464,0.01,
190,0,0.414809,0.000000,0.619297,7.74e-05,0.3363,0.01,
201,0,0.425199,0.000000,0.645998,7.39e-05,0.5126,0.01,
202,0,0.425738,0.000000,0.625696,7.36e-05,0.1452,0.01,
203,0,0.431961,0.000000,0.663459,7.33e-05,0.3986,0.01,
204,0,0.435974,0.000000,0.672590,7.29e-05,0.1147,0.01,
205,0,0.431919,0.000000,0.679993,7.26e-05,0.2262,0.01,
206,0,0.435769,0.000000,0.681831,7.23e-05,0.3316,0.01,
207,0,0.410887,0.000000,0.674202,7.20e-05,0.3021,0.02,
208,0,0.419081,0.000000,0.578402,7.16e-05,0.2432,0.02,
209,0,0.419412,0.000000,0.593914,7.13e-05,0.2568,0.02,
210,0,0.416604,0.000000,0.621658,7.10e-05,0.4926,0.02,
191,0,0.419218,0.000000,0.646567,7.71e-05,0.2183,0.01,
192,0,0.444202,0.000000,0.680769,7.68e-05,0.1964,0.01,
193,0,0.423910,0.000000,0.629440,7.65e-05,0.2171,0.01,
194,0,0.411327,0.000000,0.622506,7.62e-05,0.2046,0.01,
195,0,0.420297,0.000000,0.613425,7.58e-05,0.2922,0.01,
196,0,0.423045,0.000000,0.620196,7.55e-05,0.1945,0.01,
197,0,0.415540,0.000000,0.624846,7.52e-05,0.4549,0.01,
198,0,0.430386,0.000000,0.617012,7.49e-05,0.2589,0.01,
199,0,0.416139,0.000000,0.636950,7.46e-05,0.3261,0.01,
200,0,0.404698,0.000000,0.901875,7.42e-05,0.3780,0.01,
211,0,0.429695,0.000000,0.658752,7.06e-05,0.2632,0.02,
212,0,0.427989,0.000000,0.647399,7.03e-05,0.2180,0.02,
213,0,0.416551,0.000000,0.630459,6.99e-05,0.2894,0.02,
214,0,0.423350,0.000000,0.573303,6.96e-05,0.1772,0.02,
215,0,0.424159,0.000000,0.617523,6.93e-05,0.1719,0.02,
216,0,0.421571,0.000000,0.615164,6.89e-05,0.1426,0.01,
217,0,0.420872,0.000000,0.622829,6.86e-05,0.2139,0.01,
218,0,0.430689,0.000000,0.715317,6.82e-05,0.6372,0.01,
219,0,0.430445,0.000000,0.659248,6.79e-05,0.2318,0.01,
220,0,0.423966,0.000000,0.636070,6.75e-05,0.3314,0.01,
201,0,0.426985,0.000000,0.629808,7.39e-05,0.2510,0.01,
202,0,0.420172,0.000000,0.612144,7.36e-05,0.3098,0.01,
203,0,0.433346,0.000000,0.628554,7.33e-05,0.2047,0.01,
204,0,0.429325,0.000000,0.674524,7.29e-05,0.3108,0.01,
205,0,0.433326,0.000000,0.670870,7.26e-05,0.1832,0.01,
206,0,0.448491,0.000000,0.664538,7.23e-05,0.1913,0.01,
207,0,0.422008,0.000000,0.631839,7.20e-05,0.2467,0.01,
208,0,0.446399,0.000000,0.639839,7.16e-05,0.2592,0.01,
209,0,0.417068,0.000000,0.577936,7.13e-05,0.1912,0.01,
210,0,0.437339,0.000000,0.749341,7.10e-05,0.2153,0.01,
221,0,0.424260,0.000000,0.652196,6.72e-05,0.1622,0.01,
222,0,0.432993,0.000000,0.695382,6.68e-05,0.2722,0.01,
223,0,0.419723,0.000000,0.608888,6.65e-05,0.2619,0.01,
